,ID,text,target,re_text
801,ynat-v1_train_01855,100번째 등판 류현진 통증 느껴 자진 강판...12⁄3이닝...,1,"류현진, 100번째 등판 통증 딛고도 강판…12이닝"
802,ynat-v1_train_01856,제21회 울산보훈대상 5개 부문 시상...경상일보 주관,3,"울산보훈대상, 제21회 시상식서 5개 부문 수상자 발표...경상일보 주관"
803,ynat-v1_train_01857,넥센 전지훈련 마치고 6일 귀국...캠프 MVP는 신재영·김지수,1,"넥센, 전지훈련 종료 후 6일 귀국… 신재영·김지수 MVP 수상"
804,ynat-v1_train_01858,넷플릭스 COO 한국 콘텐츠 코로나 예방하며 제작,4,"넷플릭스 COO, 코로나 속 한국콘텐츠 제작 주도"
805,ynat-v1_train_01859,LH 아파트에 지능형 스마트홈 구축한다,4,"LH 아파트, 스마트 홈 시스템 도입"
806,ynat-v1_train_01860,반세기 꿈 베네치아 자치권 획득 또 좌절...주민투표 부결,6,"베네치아, 반세기 동안 이어진 자치권 꿈 다시 한번 갈망"
807,ynat-v1_train_01861,쿠쿠홈시스 최대주주 쿠쿠홀딩스로 변경,5,"쿠쿠홈시스 주력 지분, 쿠쿠홀딩스 갖게"
808,ynat-v1_train_01862,UAE 칼둔 행정청장 내일 방한...문 대통령·임 실장과 면담 전망,6,"UAE 칼둔 행정청장, 내일 한국 방문... 문 대통령·임 실장 만남"
809,ynat-v1_train_01863,화웨이페이도로 해외 진출...글로벌 페이 주도권 경쟁 심화,4,"화웨이, 해외 시장 공략... 글로벌 페이 시장 선점 위한 경쟁 백열"
810,ynat-v1_train_01867,KT 기가지니 더 똑똑해진다...가입자도 30만 돌파 쑥쑥,4,"KT 기가지니, 사용자 만족도 UP! 가입자 30만 돌파"
811,ynat-v1_train_01871,코스피 미국 급락 여파에 2030대 털썩...코스닥 1%대 하락종합,5,"코스피, 미국장 급락 여파로 2030대 주가 폭락... 코스닥도 하락"
812,ynat-v1_train_01873,LG전자 스마트폰사업 10분기 적자...3분기 영업손실 3천753억원(종합),5,"LG전자 스마트폰 사업, 10분기 적자…3분기 영업손실 규모 커져"
813,ynat-v1_train_01874,게시판 AWS 22일 머신러닝 온라인 콘퍼런스,4,"AWS, 22일 머신러닝 온라인 세미나 개최"
814,ynat-v1_train_01876,中 만리장성 지키자...드론·위성 통해 밀착 감시,6,"중국, 만리장성 보호 위해 드론·위성 활용"
815,ynat-v1_train_01877,존슨 영국 총리 취임 후 첫 보궐선거 패배로 타격,6,"존슨, 영국 총리 취임 이후 선거 첫패"
816,ynat-v1_train_01878,충북소식 도교육청 청렴 콘텐츠 공모전서 우수상,3,"도교육청, 청렴 콘텐츠 공모전서 우수상 수상"
817,ynat-v1_train_01880,대한의사협회 비상대책위원회 의결 과정에 절차상 문제없었다,2,"대한의사협회, 비상대책위원회 의결 과정에 대한 절차적 논란 불법"
818,ynat-v1_train_01883,옛 인기예능 모아보자...KBS 깔깔티비 오픈,4,추억의 KBS 프로그램 '깔깔티비' 온라인 공개
819,ynat-v1_train_01885,하루키 한정판·애니 '너의 이름은'....새해 일본 소설 인기몰이,0,"하루키, '너의 이름은' 애니·한정판으로 일본 소설 시장 선도"
820,ynat-v1_train_01887,남편의 과도한 사랑에 숨 막혀...UAE서 아내 이혼청구,6,"UAE, 남편의 지나친 사랑에 시달린 아내 이혼소송"
821,ynat-v1_train_01891,더불어민주당 서영교 의원 여파 지역위원장 심사기준 강화,2,"서영교 의원 사건 이후 더불어민주당, 지역위원장 심사기준 강화"
822,ynat-v1_train_01893,다승 1위 두산 이용찬 옆구리 통증으로 1군 말소,1,"통증으로  sidelines  이용찬, 두산 1위 지켜줄까?"
823,ynat-v1_train_01895,디아이씨 종속회사 쿠팡에 전기화물차 10대 공급 계약,5,"쿠팡, 디아이씨 종속회사로부터 전기화물차 10대 인수"
824,ynat-v1_train_01900,中매체 G20 미중 정상회담 앞두고 평등한 협상이 관건,6,"G20, 미중 정상회담 앞두고 '평등 협상' 강조"
825,ynat-v1_train_01901,한국문화재재단 12일 장구 명인 이성진 추모 공연,0,"이성진 장구 명인, 한국문화재재단에서 추모 공연"
826,ynat-v1_train_01902,"국민의당, 靑 인사원칙 입장에 궤변...대통령 직접 해명해야",2,"국민의당, 청와대 인사원칙 논란에 '궤변' 주장... 대통령 직접 해명 촉구"
827,ynat-v1_train_01905,금융위원회 집단대출과 비은행권 가계대출 집중 관리 필요,5,"금융위원회, 집단대출·비은행권 가계대출 철저 감독해야"
828,ynat-v1_train_01909,인디 게임 개발 개성과 특징 담아내는 게 매력,4,"인디 게임, 독창성이 매력"
829,ynat-v1_train_01911,U-19 축구대표팀 툴롱컵 1차전에서 프랑스에 14-0 완패,1,"U-19 축구대표팀, 툴롱컵서 프랑스에 대승절패"
830,ynat-v1_train_01913,국제유가 사흘만에 반등...WTI 이번주 2.2% 하락,5,"WTI 유가, 이번주 급락…"
831,ynat-v1_train_01914,한국방송협회장에 박정훈 SBS 사장 취임,3,"박정훈 SBS 사장, 한국방송협회장에 선임"
832,ynat-v1_train_01919,런던심포니가 들려준 천상의 삶...평화롭지만 지루해,0,"런던 심포니, 평화로운 천상의 삶은 지루함 속"
833,ynat-v1_train_01921,미중 무역분쟁 빅뉴스 기대감에 원달러 환율 하락,5,"미중 갈등 시선, 원달러 환율 추락 불안감"
834,ynat-v1_train_01922,소말리아서 미군기지 겨냥 폭탄테러...알샤바브 배후 자처종합,6,"소말리아 국제군 기지, 알샤바브 폭탄 공격"
835,ynat-v1_train_01924,카카오 블록체인 플랫폼 클레이튼 6월말 정식 공개,4,"클레이튼, 카카오 블록체인 플랫폼 6월 말 서비스 시작"
836,ynat-v1_train_01927,메리츠종금 내년 코스피 1900∼2400 등락,5,"메리츠종금, 내년 코스피 1900~2400 포인트 변동 전망"
837,ynat-v1_train_01931,교양만화로 돌아온 윤태호 지적 호기심 강한 시대에 맞는 만화,0,"윤태호, 교양만화로 지적 호기심 자극"
838,ynat-v1_train_01936,연합이매진 끄라비 에메랄드 빛깔의 열대 낙원,0,"연합이매진, 에메랄드 바다로 아름다운 끄라비 열대 낙원"
839,ynat-v1_train_01938,에어비앤비 만리장성에서의 하룻밤 어때요,4,"만리장성 에어비앤비, 잊지 못할 한밤"
840,ynat-v1_train_01940,백낙청이 말하는 더 나은 세상...회화록 6∼7권 출간,0,"백낙청, '더 나은 세상'에 대한 통찰력 담은 회화록 6·7권 발간"
841,ynat-v1_train_01944,"추미애, 검언유착 책임론 정면돌파...윤석열 고립, 이성윤 신임종합",2,"추미애 논란 심화…검언유착 책임론, 윤석열 대통령 재집권 불확실성 높힘"
842,ynat-v1_train_01945,불공정 혐의 단골 기업 공정위 본부 직접 조사받는다,3,"단골 기업, 불공정 혐의로 공정위 본부 조사"
843,ynat-v1_train_01946,평가 과정 부당...구설 휘말린 AI·인간 번역 대결,4,"AI vs 인간 번역, 평가 논란 재점화"
844,ynat-v1_train_01947,미래에셋대우 엔씨소프트 매출 1위 굳건...목표가 상향,5,"미래에셋대우, 엔씨소프트 매출 1위 확보...매출 목표 상향 조정"
845,ynat-v1_train_01951,코스피 상승 출발 후 외국인 매도에 하락...2360선 내줘종합,5,"코스피, 외국인 매도에 하락…2360선 돌파"
846,ynat-v1_train_01952,내일날씨 전국 구름 많아...아침 12~1도 한파 이어져,0,"전국 구름 낀 날씨, 아침에는 또 한파"
847,ynat-v1_train_01957,게시판 MBC 신입사원 공개채용,3,"MBC, 신입 인재 모집 위한 공개 채용"
848,ynat-v1_train_01961,답변하는 강수진 국립발레단장,0,"강수진 국립발레단장, 답변"
849,ynat-v1_train_01963,만트럭버스코리아 페어 2018 기자간담회,4,"만트럭버스코리아, 2018 페어 기자간담회 개최"
850,ynat-v1_train_01965,적극행정 다짐하는 방송통신위원회,3,"방송통신위원회, 행동 중심 전략 발표"
851,ynat-v1_train_01968,미중 무역협상 불안에 코스피 장중 2150대 후퇴종합,5,미중 무역전망 악화 우려에 코스피 2150 지점 돌파
852,ynat-v1_train_01971,민주주의를 망치는 포퓰리스트를 경계하라,6,"포퓰리즘, 민주주의 위협은 현실"
853,ynat-v1_train_01982,김빛내리·현택환·오용근 단장팀 연구 세계적 수준,1,"김빛내리, 현택환, 오용근 단장팀, 세계적인 연구 실적"
854,ynat-v1_train_01983,네이버 뉴스 댓글 조작 의혹 경찰에 수사 의뢰,3,"경찰, 네이버 뉴스 댓글 조작 의혹 수사"
855,ynat-v1_train_01985,36년 만의 북한 노동당 대회 5대 관전포인트,2,"북한 노동당 대회, 36년 만에 열려 5가지 주요 관점"
856,ynat-v1_train_01987,"정부, 창경궁 진입도로 확장 방안 승격...국고 50억 지원 4차로 8차선",1,"창경궁 진입도로 확장, 국고 50억 지원…"
857,ynat-v1_train_01994,미세먼지 싫어,0,"미세먼지, 나를 속상하게 해"
858,ynat-v1_train_01995,이글스파크를 잡아라 대전 자치구 야구장 유치 경쟁,1,"대전, 이글스파크 유치 위한 야구장 건립 경쟁}"
859,ynat-v1_train_01997,홍세섭 영모도부터 김환기 서예까지...정동1928아트센터 개관전,0,"정동1928아트센터, 홍세섭-김환기 작품으로 첫 전"
860,ynat-v1_train_01998,일리아스와 오디세이아...쉽게 읽는 서양 고전문학,0,"서양 고전, 일리아스와 오디세이아를 쉬운 문체로 접다"
861,ynat-v1_train_02007,靑 대단히 중요한 순방...정 의장 사드 발언 우려,2,"청, 사드 발언에 대한 정 의장 우려"
862,ynat-v1_train_02008,역사는 인간 어리석음의 기록...어리석은 선택의 반복 이유는,0,"인간의 어리석음, 역사 속 반복되는 선택들"
863,ynat-v1_train_02009,포스코ICT 새로운 스마트 공장 솔루션 개발 추진,4,"포스코ICT, 스마트 공장 설계 지원 솔루션 출시"
864,ynat-v1_train_02015,프로농구전망대 헤인즈 복귀 SK 상위권 도약 시동 걸까?,1,"헤인즈 복귀, SK 농구 상위권 공략 가능할까?"
865,ynat-v1_train_02016,이란 인공위성 발사체 폭발 사고 자인...기술 결함,6,"이란 인공위성 발사, 기술 문제로 폭발"
866,ynat-v1_train_02021,박근혜 대통령 오늘 스위스 대통령과 정상회담,2,"박근혜, 스위스 대통령과 오늘 정상회담"
867,ynat-v1_train_02024,"美, 중국과의 남중국해 영유권 분쟁국들에 공개적 대응 주문",6,"미, 중국 남중국해 영유권 분쟁 관련 국가들에 공개적 대응 지시"
868,ynat-v1_train_02031,김종민 도로공사 감독 힘에 부쳤다...2차전 걱정된다,1,"김종민, 도로공사 감독 철저히…2차전 불안감 커지다"
869,ynat-v1_train_02036,부활한 다르빗슈에 고무된 일본 언론 사이영상 기대,1,"다르빗슈 부활, 일본 언론 '사이영상' 뜨거운 기대감"
870,ynat-v1_train_02039,골든스테이트 워리어스 vs 휴스턴 로켓츠 NBA 서부콘퍼런스 결승 맞대결,1,"워리어스, 로켓츠와 서부 콘퍼런스 결승 대결 가두다"
871,ynat-v1_train_02041,국제유가·곡물가 하락...올해 농업경영비 3.3% 감소 전망,5,유가·곡물가 하락에 올해 농업경영비 3.3% 감축 전망
872,ynat-v1_train_02043,경기도 11개 시 오존주의보 해제,0,경기도 일부 지역 오존주의보 해제
873,ynat-v1_train_02047,620년 전통 모스크바 스레텐스키 수도원 합창단 첫 내한,0,"620년 전통 스레텐스키 수도원 합창단, 한국 무대 첫 오프닝"
874,ynat-v1_train_02049,전국 아침 기온 최대 7도 뚝...주말까지 쌀쌀,0,최대 7도 급락…주말까지 전국 아침기온 쌀쌀
875,ynat-v1_train_02051,통신사 방문판매 급증...올해 다단계 판매 첫 추월,5,"방문 판매 부상, 통신사 올해 다단계 초월"
876,ynat-v1_train_02053,충북 영하권 추위...낮 최고 3~5도,0,"영하권 강한 추위...충북, 낮 기온 최고 3~5도"
877,ynat-v1_train_02054,GS칼텍스 러츠 이탈리아에서 뛸 때보다 재미있어요,1,"이탈리아 러츠 경기, GS칼텍스에게 더 큰 즐거움"
878,ynat-v1_train_02055,문재인 대통령·여야 지도부 지방선거 사전투표,2,"문재인 대통령, 여야 지도부 지방선거 사전 투표 참여"
879,ynat-v1_train_02056,가자지구 공습에 이스라엘은 안보 위기...대연정에 힘 실릴까,6,"가자지구 공습, 이스라엘 안보위기…대연정 흔들려"
880,ynat-v1_train_02058,"울산 진보 정당 3당, 북구시설관리공단 설립 조례안 철회하라",3,"울산 진보 3당, 북구 시설 관리 공단 조례안 철회 촉구"
881,ynat-v1_train_02059,카카오프렌즈 스토어 국제 배송 시작,4,"카카오프렌즈, 해외 팬 맞이하여 글로벌 판매 시작"
882,ynat-v1_train_02064,힐러리 사우스캐롤라이나 경선서 샌더스 꺾고 승리2보,6,"힐러리, 사우스캐롤라이나 경선서 샌더스 이겨"
883,ynat-v1_train_02066,좁아진 미국 문에 아메리칸 드림 포기하는 중미 이민자들,6,"이미 American Dream 희망 포기한 중미 이민자, 미국 문 어려움에 직면"
884,ynat-v1_train_02067,직통령 펭수 UAR로 만난다...3D 영상·입체 스티커 나와,4,"펭수, UAR에서 3D 영상, 입체 스티커 등 선보여"
885,ynat-v1_train_02069,항생제 생산 유전자 단백질 합성될 때 버퍼링 걸린다,4,"항생제 생산, 유전자 단백질 합성 과정에 버퍼링 필요"
886,ynat-v1_train_02071,박근혜 대통령 오바마와 아베와 연쇄 통화...북한 미사일 대응책 논의,2,"박근혜 대통령, 오바마-아베와 북한 미사일 상황 논의"
887,ynat-v1_train_02073,봄소식 전하는 노란 산수유,0,"노란 꽃말, 봄 이야기"
888,ynat-v1_train_02075,"시민단체, 전남도의회 누리예산 추경심의 보류하라",2,"전남도의회, 시민단체 촉구에 누리예산 추경심의 보류"
889,ynat-v1_train_02079,경희궁 옛 사진부 100년 전 놀이판 속 박물관 기획전,0,"경희궁, 옛 사진부 통해 100년 전 놀이판 속 박물관"
890,ynat-v1_train_02081,프로 2년차 최익제 형들 제치고 올스타전 서브킹 선정,1,"최익제, 프로서브 2년차에 '올스타 전 서브킹'"
891,ynat-v1_train_02082,반대매매 하루에만 1천억원...금융위기 때보다 많아,5,"반대매매 거래액, 금융위기 넘어 하루 1천억 돌파"
892,ynat-v1_train_02083,세종병원 화재 1층 탕비실 천장 전기적 요인 가능성,3,"세종병원 화재 원인, 전기 고장 의심"
893,ynat-v1_train_02084,"민주화운동기념사업회 ""민생 걱정한다면 국회 복귀하라...한국 적반하장""",2,"민주화운동기념사업회, 국회 불참에 '민생 고려 없이 적반하장' 비판"
894,ynat-v1_train_02087,만지고 쓰다듬는 일은 왜 중요한가...터칭의 세계,0,"터칭, 만짐이 가져다 주는 세상"
895,ynat-v1_train_02088,전통공연예술진흥재단이 연희예술단체에 재공연 지원,0,"연희예술단체, 전통공연예술진흥재단 지원받아 재공연"
896,ynat-v1_train_02091,최신폰 갤럭시 노트8이 무료...이통사 과장광고 눈살,4,"갤럭시 노트8 무료 제공, 이통사 광고 논란"
897,ynat-v1_train_02093,"멕시코 외무, 중미 불법 이민 저감 대책 45일 이후 평가",6,"중미 불법 이민, 멕시코 외무 45일 만에 대책 효과 검토"
898,ynat-v1_train_02099,세미콘라이트 직무집행 가처분 피소,3,"세미콘 라이트, 직무 집행 가처분 소송"
899,ynat-v1_train_02100,무릎 부상 이재성 대표팀서 제외...소속팀 복귀 준비,1,"이재성, 무릎 부상으로 대표팀 탈락...소속팀 복귀에 집중"
900,ynat-v1_train_02101,"게시판, NH농협금융 부문장 경영협약 체결",5,"NH농협금융, 게시판 부문 장 경영 협약 체결"
