ID,text,target,target_name,similarity
ynat-v1_train_01304,"이란, 업그레이드된 원심분리기 작동 시작, 국제사회의 긴장 상승.",6,세계,0.27533
ynat-v1_train_02236,"미국 항소 법원, 제9 순환, 부분적으로 확인, 부분적으로 뒤집고 추가 절차를 위해 환송...사이버 보안 강화",6,세계,0.22137
ynat-v1_train_02704,"삼성생중계, OK저축은행 제압…연패 이겨내다",1,스포츠,0.24624
ynat-v1_train_02314,"LGU+, 통신요금 인상에 맞춰 고금리 적금 출시",5,경제,0.25211
ynat-v1_train_01660,"삼성화재, 저축은행 뒤처진 박철우의 폭발적 상승에 주목",1,스포츠,0.23046
ynat-v1_train_01855,"류현진,  통증으로  자신감 있는 강판 선언",1,스포츠,0.25012
ynat-v1_train_01514,뉴올리언스와 데이비스의 활약으로 보스턴의 4연승이 멈췄다.,1,스포츠,0.23535
ynat-v1_train_02776,송해경은 중소기업 지원 방안을 여행에서 논의한다.,2,정치,0.22333
ynat-v1_train_00754,"미 대북정책, 이란과는 다른 전략적 인내로 핵실험 허용",6,세계,0.21992
1538,美 공화 하원 트럼프 대통령 의회 탄핵안 내일 표결...여야 막판까지 대충돌 예상 종합,6,세계,0.22383
ynat-v1_train_00510,"LH, 공공주택 공급 중단 선언...30억 원 프로젝트 연기",5,경제,0.19327
ynat-v1_train_02337,"정몽구, 현대건설 이사진 퇴임… 자동차 부문 집중",5,경제,0.22775
ynat-v1_train_00795,"제주 영동, 내일 아침까지 비  • 동해·남해 풍랑 주의",0,생활문화,0.20354
ynat-v1_train_02066,"이민 꿈, 미국의 문 닫히고…",6,세계,0.21705
ynat-v1_train_01969,일본에서 삼성의 농구와 여자 배구 경기가 취소됐다.,1,스포츠,0.20629
578,테슬라 4분기 기준 연속 흑자...국내 2차전지 업체 최대 수혜 기대,5,경제,0.22369
ynat-v1_train_01868,"이글 감독, mA컵 전략 수정 불가피... 대표팀 전술 변화 예상.",1,스포츠,0.25523
ynat-v1_train_00237,투표에 대한 참여를 장려하는 홍 후보와 본격적인 선거 캠페인.,2,정치,0.23087
ynat-v1_train_01668,"축구 대표팀 감독, 귀화 선수에게 허가통지서 전달...대표팀 합류만 남았다",1,스포츠,0.23052
ynat-v1_train_01925,"이븐크릭 메니스 총리에 ""국협력 강화""",6,세계,0.21184
ynat-v1_train_01081,"자연과 예술의 조화, 길에서의 예술 축제.",0,생활문화,0.22752
2328,"오바마 폭력범죄 사망자 계속 증가, 무슬림 불법이민 증가 트럼프 주장 즉각 반박",6,세계,0.23934
ynat-v1_train_01034,강풍으로 인한 경관 변화로 관광객들의 관심이 제주 동부에 집중되고 있다.,0,생활문화,0.2165
ynat-v1_train_01728,"AI 비서 알렉사, 새로운 기능으로 사용자 경험 혁신",4,IT과학,0.2664
ynat-v1_train_00667,보수논객 변희재 속심사 블릿 조 포 혐,3,사회,0.20074
ynat-v1_train_02405,"페루 대통령, 총선제안 발표...정치권 긴장 고조",6,세계,0.22729
1753,뮤지컬 더 타이타닉 2014 제작발표회,0,생활문화,0.18291
ynat-v1_train_00692,美법무장관 페이스북에 메시지 서비스 암호화 중단하라,6,세계,0.22823
ynat-v1_train_02763,"12월 손흥찬 감독, 올해 시즌보다 내년 시즌이 더 기대된다고 말했다",1,스포츠,0.23422
ynat-v1_train_01275,"지성과 민, K3 리그 새 역사 쓰다",1,스포츠,0.23923
ynat-v1_train_00168,AI 기술로 여행 산업을 혁신하고 새로운 경험을 제공합니다.,0,생활문화,0.18221
ynat-v1_train_02018,서울시민들은 우해화악의 복원에 큰 관심을 보인다.,0,생활문화,0.21651
ynat-v1_train_00453,英장관 명 공개 반기 브렉시트 의 없 면 연기 지지,6,세계,0.21963
ynat-v1_train_00512,교육교류 확대를 위한 국회사무국 및 해외 대학과의 협약 체결.,3,사회,0.21236
ynat-v1_train_01760,"유족 대표자, 경찰 진술의 역전...이 사건의 진실은 무엇일까요?",3,사회,0.15971
1055,내일날씨 가을 적시는 강한 비...충청·남부 시간당 30mm 이상,0,생활문화,0.19995
ynat-v1_train_01188,"중소벤처기업진흥공단, 중소기업 제품 간접광고 및 활성화 지원",3,사회,0.16008
288,아스널 스토크시티에 4-1 대승...4위 첼시 리버풀에 승점 1,1,스포츠,0.21588
ynat-v1_train_00216,남한 정부와 미국과의 협력을 통해 북한 문제를 해결하려는 의지.,6,세계,0.20869
ynat-v1_train_01658,"LG에너지솔루션, 주당 700원 배당 결정...총 1조 원 배당",5,경제,0.20057
ynat-v1_train_02636,충주 호암택지지구서 4개 아파트 이달 말 개발  ,5,경제,0.18729
1722,평양 정상회담 삼지연공항 도착한 문 전 대통령 김여정 부부 내외,2,정치,0.22687
ynat-v1_train_01128,"일, 국내 최초 민화 전문 아트 페어 개최",0,생활문화,0.19167
ynat-v1_train_01332,"강승호, 로 이적 후 활약에 대한 팬들 사과",1,스포츠,0.2218
ynat-v1_train_00626,"이란, 반 정부 시위의 악화, 정부 대응 강화",6,세계,0.23723
ynat-v1_train_01437,과학기술 연기관장 제주 전 정책 공유,3,사회,0.17488
ynat-v1_train_01222,"저연봉 선수, 프로야구선수협 통해 무료 재활 지원 받는다",1,스포츠,0.2246
ynat-v1_train_02644,"류현진, 강력한 투구로 1위 자리 굳히기; 강정호, 복귀 준비 중",1,스포츠,0.28196
ynat-v1_train_02285,미국과 북한 간 고위급 대화를 중심으로 5월 한미정상회담이 장기간 열릴 것으로 보인다.,2,정치,0.21522
ynat-v1_train_01005,프로야구 일부터 일본 고치 마무리 훈련,1,스포츠,0.22959
ynat-v1_train_02780,"김정은, 성경쟁서 주도권 잡기 위한 전략적 토론 참여",2,정치,0.23953
ynat-v1_train_00238,"文 대통령, 경제 회복 위해 대규모 재정 투입 발표",2,정치,0.25756
ynat-v1_train_01573,"민주노총, 주 4일제 도입 논의...노동시장 변화 예고",2,정치,0.23632
ynat-v1_train_01563,"안랩, 공시 위반으로 제재 받다...재발 방지 대책 마련",5,경제,0.20993
ynat-v1_train_02510,"은성수, 조선 기자재 업체 지원 강화…경쟁력 확보 도모",3,사회,0.1645
2125,개회사 인사말 하는 모습 류희인 본부장,3,사회,0.17593
ynat-v1_train_02378,"중국, 해외투자 안전도 평가서 Z국 순위 급락",6,세계,0.20821
ynat-v1_train_02428,"경고! 정부, 300세대 신축 아파트 조합 조사",3,사회,0.19781
ynat-v1_train_02306,갤S8 개통 이틀 만에 주Y.재 부족 사태 발생,4,IT과학,0.23618
ynat-v1_train_02083,"세종병원 불타 층, 전기 오류 의심",3,사회,0.19454
ynat-v1_train_00508,이적설에 휘말렸던 이근호 울산이라 마음 갔던 게 사실,1,스포츠,0.21044
ynat-v1_train_01341,갤럭시 S8의 첫 개봉... 서울 광화문 앞에서 5박 6일간의 시위.,4,IT과학,0.25811
ynat-v1_train_02161,옛날 노키아폰 돌아왔다…49유로 낮은 가격에 22시간 통화 가능,4,IT과학,0.21893
ynat-v1_train_01148,"강백호, 고졸 기록 경신하며 신인 홈런 최다 타이 달성 겨냥",1,스포츠,0.23153
ynat-v1_train_01981,전기차 타이어 외관 이미테이션 A개,3,사회,0.17484
ynat-v1_train_02486,"특검, 대통령 관련 수사 기록 검찰에 전달",2,정치,0.2224
ynat-v1_train_02023,"러시아의 개입 의혹, 전 우크라이나 대통령 켐프의 대통령 선거 후보에 대한 논란.",6,세계,0.2342
131,김정은 탑승 것 추정 北 열차 단둥 통과...60여시간 여정 끝 개시,2,정치,0.21604
ynat-v1_train_01881,미국 독립리그에서 타자가 프로야구에서 처음으로 2루타를 쳤다.,1,스포츠,0.2225
1738,그리고 내일 오후 예술의전당 평일 공연 저녁 7시 30분으로 앞당긴다,0,생활문화,0.205
ynat-v1_train_00808,F3 부품 공급 위기로 국제사회의 긴장이 고조되고 있다.,6,세계,0.25959
ynat-v1_train_01020,"교육청, 지방공무원 136명 정기 승진 인사 발표",3,사회,0.18866
ynat-v1_train_02001,"노동청 ""한낮에도 초미세먼지 더 심해""... 오존 농도도 높아",0,생활문화,0.20298
1597,어제 열린 국민의당 당무위원회 진통,2,정치,0.25375
ynat-v1_train_01427,"대통령 휴양지 '저도', 내년 3월부터 출입 재개",2,정치,0.21166
891,반대매매 하루에만 1천억원...금융위기 어느 때보다 많아,5,경제,0.22801
ynat-v1_train_00704,"염기훈, 부상 극복 후 첫 경기서 멀티골 폭발",1,스포츠,0.2487
ynat-v1_train_01570,"카드뉴스, 페이스북, 다목적 냉방용 1MW 열교환기 출시",0,생활문화,0.20002
1458,제4기 여론집중도조사위원회 오늘 공식 출범...위원장에 김영욱 교수,2,정치,0.23346
612,전북 교육계 전교조 민노총 법외노조 취소 판결 일제히 환영,3,사회,0.20707
ynat-v1_train_02734,러시아 평 가 불 결정 월드,6,세계,0.21941
318,5G 기반 자율주행차 기술 개발...SK텔레콤·인텔 협약,4,IT과학,0.27182
ynat-v1_train_02164,"한반도 해빙, 세계 냉전 종식 시대 열려",2,정치,0.21863
ynat-v1_train_01020,"교육청, 신규 승진자 2명 포함 138명 정기 인사 단행",3,사회,0.18535
1150,판문점 선언 관련 문재인 대통령 발표 전문,2,정치,0.24622
ynat-v1_train_00558,"김영욱 교수, 제 기 여론집중도조사위 위원장 취임",2,정치,0.22472
ynat-v1_train_01676,"9월부터 출시되는 새로운 서비스인 애플 뮤직은 한 달 2,000원에 무제한 스트리밍이 가능합니다.",4,IT과학,0.20596
ynat-v1_train_00803,"김지현 19득점 깜짝 활약...현대캐피탈, KBO컵대회에 도전",1,스포츠,0.24554
2,현대캐피탈 아가메즈 33득점 우리카드 KB손해보험 완파...3위 굳혀,1,스포츠,0.23835
ynat-v1_train_02632,"여행의 매력, 제주에서 다양한 취향을 만족시키다",0,생활문화,0.19753
ynat-v1_train_02388,니콜라 회사 공장 신설에 200억 투자,5,경제,0.21141
ynat-v1_train_01544,"롯데, 이대호의 홈런으로 역공.",1,스포츠,0.26774
ynat-v1_train_01809,해 넘긴 장기 파업에 대 결 퇴,3,사회,0.20397
ynat-v1_train_01900,"G20, 미중 정상회담 앞두고 '평등 협상' 강조",6,세계,0.21296
ynat-v1_train_02382,황금연휴 유통업 매출 진작 효과 다,5,경제,0.21511
ynat-v1_train_01926,두산은 김현수의 결정적인 홈런으로 승리했다.,1,스포츠,0.25312
ynat-v1_train_00378,정부는 핵위협에 대응하기 위한 추가 대책을 검토하고 있다.,2,정치,0.28064
ynat-v1_train_01870,신종 코로나바이러스 감염증 환자가 감소하는 가운데 학교 식당 천막 설치에 대한 논란이 다시 불타오르고 있다.,3,사회,0.19662
ynat-v1_train_00660,"아스널, 스토크시티에 압도적 승리하며 리버풀에 추격",1,스포츠,0.22485
ynat-v1_train_02174,"동 사이 간격 감소, 주상복합 건축 현황 알려",5,경제,0.19009
ynat-v1_train_00632,"북한, 마라톤 선수단 올림픽 참가 자격 논란",2,정치,0.23431
ynat-v1_train_01089,"박9서, 라오스와의 스즈키컵 1차전에서 압도적인 승리",1,스포츠,0.2255
ynat-v1_train_02566,"복수 캐릭터 세이곰돌이, N복C와의 협업으로 독자들 사로잡아",0,생활문화,0.20006
53,한일 FTA 지소미아 종료까지 8일...美 압박 속 고민 깊어지는 문재인 대통령,2,정치,0.27268
ynat-v1_train_01461,"인공생명, 새 시대 열리다",4,IT과학,0.24488
ynat-v1_train_00998,"""타협의 후의.5지점에서 이라엘 야권연대 성사되다""",6,세계,0.21834
ynat-v1_train_00722,홍길동 과격시위 제보 3건 1억5천만원 현급증거 걸처,3,사회,0.19798
ynat-v1_train_01169,"헐버트 박사, 한국에 대한 열정",0,생활문화,0.20561
ynat-v1_train_01009,한국통신위원회 제3부원장 후보 7명 압축,3,사회,0.20191
ynat-v1_train_00125,2인 비치 보리볼 토너먼트를 위한 팀을 완성합니다... 3인 팀에 정경현이 있습니다.,1,스포츠,0.21079
ynat-v1_train_00305,답해 '빛의 속도...경기 9 초미세 5지점 주에 2000대 대기',0,생활문화,0.21943
1091,언론중재위원회 선정 불공정 지방선거 보도 91건 제재,3,사회,0.18459
ynat-v1_train_02789,이 총리는 재난구제금 지급 문제를 해결하기 위해 추가 협상이 필요하다.,2,정치,0.2376
ynat-v1_train_01957,"신입 채용, 게시판 진행",3,사회,0.22602
ynat-v1_train_02520,"버즈빌, 인도 잠금화면앱 슬라이드 인수",4,IT과학,0.22148
ynat-v1_train_00924,북한이 8일 핵실험을 진행합니다... 주요 발표입니다.,2,정치,0.23734
1699,축구 용품 수집 과정을 그대로 고스란히 담은 축구 수집가의 숨겨진 보물 비밀창고,1,스포츠,0.20922
ynat-v1_train_02173,"부산 자성고 철거, 자율주행 로봇 20대 투입 완료",3,사회,0.20334
ynat-v1_train_00559,"文 대통령, 원에게 모감주 정상회담서 새로운 협력 방안 논의",2,정치,0.24271
ynat-v1_train_01985,"북한 노동당 대회, 36년 만에 열렸다: 주요 관심사 5가지",2,정치,0.21629
ynat-v1_train_00113,"코뮤니3트 신간 'Z끗 g이' 출간, V자법으로 사회 변화 모색",0,생활문화,0.20452
597,홍준표 백의종군 최경환 경북 모임서 족쇄 풀렸다 소회,2,정치,0.25608
ynat-v1_train_00292,네이버뮤직 바이브로 통합 기존 서비스 내년 종료,4,IT과학,0.21173
ynat-v1_train_02607,국내 주식형 펀드에 자금 순유입,5,경제,0.21969
ynat-v1_train_00880,홍콩 주둔 중국군 사령관 극단 폭력 절대 용납 안 해 경고,6,세계,0.21519
ynat-v1_train_00798,"KT, 삼성전자, 퀄컴이 5G 데이터 통신 국제표준 달성",4,IT과학,0.27122
366,점점 늦어지고 있는 단풍...오대산·설악산은 절정종합,0,생활문화,0.22859
146,문재인 청와대 추미애 긴급회동 제안에 정해진 바 없다,2,정치,0.25347
ynat-v1_train_02284,靑 국민청원 중복참여 가능성 제기 카카오톡 참여 임시중단,3,사회,0.21466
ynat-v1_train_02249,클린턴재단 후폭풍인가 힐러리 트럼프 지지율 로 좁혀져,6,세계,0.21001
ynat-v1_train_00955,적벽파로 휩싸인 오륙도 등대,0,생활문화,0.21509
ynat-v1_train_01872,"강풍으로 인한 피해 예방, 저녁부터 주의 필요",0,생활문화,0.21307
ynat-v1_train_00412,바이오분야 원천기술개발에 올해 천 억원 투자,5,경제,0.19489
ynat-v1_train_00785,"지난달 분양 3천268채, 7개월 연속 증가세",5,경제,0.19919
ynat-v1_train_02617,우리는 인민의 권력과 인민의 생활에 협력할 수 있는 방법을 모색하고 있습니다.,2,정치,0.21764
ynat-v1_train_01578,"롯데그룹, 해외진출 전략 새롭게",5,경제,0.22072
ynat-v1_train_00035,코로나 이후 변화하는 우리 생활 KBS 국민 영상공모전,3,사회,0.17893
ynat-v1_train_00948,경남 초등생 만명에게 세정제 등 위생 키트 제공 추진,3,사회,0.18336
ynat-v1_train_02345,"삼성증권, 1분기 영업이익 1496억원 기록…전년 동기 대비 17% 하락",5,경제,0.20347
ynat-v1_train_02702,"봄철 골프 열풍, I5억 규모 골프대전으로 절정",0,생활문화,0.19137
ynat-v1_train_00449,삼성전자의 3분기 영업이익이 6조원 감소했음에도 불구하고 주식시장은 긍정적으로 반응했다.,5,경제,0.2558
ynat-v1_train_01115,"우크라이나의 새로운 정부 대표단, KGC의 이라크 방문",6,세계,0.21929
ynat-v1_train_02679,송도 오피스텔 청약 활활...8만 명 청약 접수,5,경제,0.1887
ynat-v1_train_02659,삼성이 혁신적인 항응고제를 탑재한 스마트폰을 공개했습니다... 건강 모니터링 기능을 강화했습니다.,4,IT과학,0.29633
268,LG전자 미국서 G6 사면 구글 홈 스피커 준다,4,IT과학,0.25099
ynat-v1_train_02190,"박근혜 대통령의 개편 발표에 대한 불참 논란, 여당과 야당의 회담 등이 이어졌다.",2,정치,0.28724
ynat-v1_train_01456,유럽에서 미국에 맞서 제재 피하기 위한 특별 조치 시행,6,세계,0.2262
1379,지각 입장한 남북 단일팀 선수단 그 기막힌 사연은,1,스포츠,0.23004
ynat-v1_train_01020,산교육 지방 무원 명 정기인 승진 명 명,3,사회,0.16886
ynat-v1_train_02330,"구글, 퀴즈쇼 앱 개발사들과 논의",4,IT과학,0.22135
ynat-v1_train_02545,정부는 100만 명의 인터넷 중독 청소년의 구호를 요청하고 있습니다... 종합적인 조치를 준비하고 있습니다.,3,사회,0.24115
ynat-v1_train_01341,삼성의 갤럭시 S8 출시 첫날에는 노숙자를 지원하는 특별 행사가 열린다.,4,IT과학,0.23097
761,LG유플러스 5G SA 조기 상용화 준비...SA 기술 NSA 코어 장비에 연동 성능 검증,4,IT과학,0.26095
ynat-v1_train_02518,"증권가, 대한항공·한진해운 부실 우려 재점화",5,경제,0.23051
ynat-v1_train_00613,전자 미국서 사면 구글 홈 준다,4,IT과학,0.24933
ynat-v1_train_00176,"북한 발사체, 미·일·한 강력 공동 대응 약속",2,정치,0.2299
